2107.000000,5.801139,134.598007,136.836735,2.869713,33.188067,32.762813,1.360000,0.178824,327.000000,176.669725,166.932722,160.342508,2.363283,44.591881,30.128757,1.600000,0.521875,2265.000000,13.863135,116.343488,125.083002,2.023436,17.058020,22.861348,1.074074,0.468072,145.000000,20.241379,113.213793,139.131034,1.514417,11.307115,36.606059,2.000000,0.180000,1.000000,69.000000,100.000000,110.000000,0.000000,0.000000,0.000000,1.000000,0.000000,82.000000,72.060976,114.048780,108.060976,0.611826,6.898042,4.852325,2.000000,0.348765,17187.000000,103.794961,209.041368,113.921743,1.390762,30.369674,4.449857,3.918367,0.434072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,163.777778,117.277778,130.000000,5.180686,11.746421,21.213203,1.166667,0.023810,7102.000000,13.648127,138.587018,85.526331,2.567469,38.405552,34.172934,2.030303,0.293872,13326.000000,78.411076,141.981315,31.944244,69.705362,72.566946,11.970170,2.443182,0.285201,17901.000000,57.322943,28.438300,133.068655,51.571945,14.457258,49.591280,2.157480,0.149032,0.000000,48.259089,64.000000,96.000000,0.000000,39.676801,64.000000,96.000000,1764.384060,25.598195,64.000000,96.000000,919.623324,64.028148,32.000000,48.000000,0.000000,49.147088,32.000000,48.000000,0.000000,29.131059,32.000000,48.000000,0.000000,68.585518,16.000000,24.000000,450.713463,54.626585,16.000000,24.000000,0.000000,26.396077,16.000000,24.000000
61.000000,6.098361,108.163934,109.967213,2.609597,8.216697,9.505766,1.800000,0.400000,33.000000,175.515152,131.545455,111.333333,1.519992,17.461804,8.660837,1.428571,0.200000,2391.000000,16.371393,123.335843,130.762861,1.706411,14.328075,17.580080,5.714286,0.670982,1301.000000,21.471945,128.465027,127.075327,3.209113,19.667366,15.076811,3.933333,0.378531,1855.000000,37.882480,135.281402,123.392453,4.904389,22.391651,16.660011,2.160000,0.384815,34.000000,80.970588,106.470588,107.794118,5.858555,6.079064,7.383525,1.666667,0.166667,52107.000000,106.389353,197.714894,160.010248,4.574272,46.854220,24.754675,1.551515,0.523970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5353.000000,16.346721,137.833551,106.894078,2.602090,32.086827,33.542317,4.633333,0.688849,12425.000000,70.680885,171.015453,29.403380,46.612999,66.096497,13.370348,1.322581,0.355145,7498.000000,75.136170,18.722193,174.356762,56.772757,16.156255,55.854072,1.532934,0.136064,2088.690940,28.305854,96.000000,64.000000,2947.844805,23.188510,96.000000,64.000000,555.880868,12.354051,96.000000,64.000000,0.000000,36.863903,48.000000,32.000000,0.000000,28.842899,48.000000,32.000000,0.000000,13.808145,48.000000,32.000000,174.078885,43.245960,24.000000,16.000000,20.726110,33.391095,24.000000,16.000000,0.000000,13.234606,24.000000,16.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,170.000000,100.000000,105.000000,0.000000,0.000000,0.000000,1.000000,0.000000,225.000000,15.737778,107.151111,119.133333,1.565643,5.888921,11.018772,1.500000,0.666667,6.000000,19.000000,104.000000,115.166667,0.000000,2.380476,2.671870,1.333333,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,90.000000,104.500000,151.500000,0.000000,0.500000,4.500000,2.000000,0.000000,44873.000000,106.001449,204.090834,185.966439,3.790131,49.836676,20.809482,1.811321,0.553619,1.000000,128.000000,110.000000,100.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,168.000000,100.000000,105.000000,0.000000,0.000000,0.000000,1.000000,0.000000,463.000000,13.887689,112.870410,97.680346,2.698756,14.507779,25.160422,1.461538,0.593117,5681.000000,66.746347,155.166344,29.411019,81.879151,33.078938,12.371482,1.718750,0.219066,16365.000000,32.620043,31.055301,173.361870,40.847382,10.360755,38.206115,1.953488,0.262311,0.000000,22.061771,64.000000,96.000000,1309.152804,25.075906,64.000000,96.000000,251.179871,11.968695,64.000000,96.000000,0.000000,26.956686,32.000000,48.000000,0.000000,31.479241,32.000000,48.000000,0.000000,13.276388,32.000000,48.000000,0.000000,35.231803,16.000000,24.000000,108.984480,34.668867,16.000000,24.000000,85.338697,11.384897,16.000000,24.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17501.000000,105.258957,127.792869,122.141021,1.303155,25.733387,13.991586,5.377049,0.263070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,657.000000,14.325723,141.047184,30.680365,2.207051,36.785270,8.470279,1.666667,0.125000,9035.000000,70.872939,128.402988,26.238074,62.850602,72.428295,13.755308,7.418605,0.635562,24174.000000,92.348432,32.897990,159.606726,40.976489,12.111149,42.254488,3.243902,0.232624,0.000000,41.126520,64.000000,96.000000,6588.574458,24.728038,64.000000,96.000000,221.993753,21.443371,64.000000,96.000000,237.256165,53.945288,32.000000,48.000000,329.069837,25.066975,32.000000,48.000000,631.301887,22.905544,32.000000,48.000000,482.124283,64.780532,16.000000,24.000000,0.000000,24.628606,16.000000,24.000000,0.000000,22.082717,16.000000,24.000000
607.000000,4.161450,111.265239,109.963756,1.955088,7.918895,7.325027,1.034483,0.245402,9.000000,178.555556,103.888889,102.111111,0.831479,1.594744,1.523479,2.000000,0.000000,13.000000,13.615385,104.846154,102.692308,2.020604,4.311811,2.014739,1.500000,0.166667,84.000000,25.273810,113.702381,117.714286,3.248997,10.068550,12.354459,3.333333,0.295833,69.000000,39.797101,109.724638,111.463768,5.246337,9.171291,9.017824,1.750000,0.232143,8.000000,76.875000,105.250000,103.750000,4.013649,5.043560,3.152380,1.000000,0.000000,11239.000000,110.451553,184.767417,118.900258,1.929659,45.166249,13.717126,4.796610,0.584895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,940.000000,14.484043,137.902128,50.794681,3.271209,39.022320,23.040052,1.071429,0.211905,27171.000000,70.111001,139.717493,26.685363,53.764239,72.815232,14.293110,1.303448,0.424576,26092.000000,62.336693,24.677296,159.567185,40.114412,15.975897,60.079080,3.958763,0.380786,0.000000,40.554346,64.000000,96.000000,0.000000,34.401653,64.000000,96.000000,1163.804751,24.827477,64.000000,96.000000,0.000000,49.772995,32.000000,48.000000,1650.639971,40.055717,32.000000,48.000000,531.140589,26.919877,32.000000,48.000000,0.000000,54.497812,16.000000,24.000000,291.294800,42.540695,16.000000,24.000000,73.842597,26.458142,16.000000,24.000000
1066.000000,7.036585,196.422139,173.616323,2.508068,33.129062,24.995498,1.354839,0.448541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,420.000000,12.716667,161.997619,176.645238,2.007891,31.438337,24.234870,2.000000,0.238227,31.000000,21.032258,108.258065,170.967742,2.101979,7.048073,18.653866,5.000000,0.111111,35.000000,59.914286,119.942857,105.685714,9.998204,26.370918,7.110441,1.000000,0.125000,2052.000000,88.069201,124.809942,124.060916,3.864176,18.021455,10.179993,7.636364,0.673160,7567.000000,92.422889,146.558213,129.062640,2.229432,37.601926,11.916388,4.437500,0.350930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,625.000000,12.048000,169.990400,164.854400,2.426705,31.485665,34.241536,1.461538,0.258603,15626.000000,70.051197,195.945028,31.894599,11.742150,51.304708,12.737445,1.333333,0.423540,35891.000000,53.427851,19.166337,172.619821,32.364163,16.692714,33.341203,3.555556,0.654478,1026.547830,32.972509,64.000000,96.000000,0.000000,32.902710,64.000000,96.000000,1303.319013,18.331040,64.000000,96.000000,458.614418,40.608228,32.000000,48.000000,1816.997348,45.187989,32.000000,48.000000,748.137470,21.407422,32.000000,48.000000,0.000000,43.669773,16.000000,24.000000,0.000000,47.876853,16.000000,24.000000,0.000000,20.309858,16.000000,24.000000
6741.000000,5.483311,134.947931,130.058597,3.246336,30.828184,20.966563,1.440000,0.374306,1133.000000,178.046778,169.889673,140.016770,1.230145,29.171393,18.856093,2.100000,0.532738,3089.000000,13.495306,142.065717,139.458077,2.122822,37.583858,26.167147,1.653846,0.436494,91.000000,19.164835,147.989011,170.516484,0.399553,27.178084,31.890046,6.250000,0.285000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3071.000000,119.863237,103.974927,125.732986,2.527128,10.081321,9.886181,6.400000,0.424653,3.000000,127.666667,102.000000,126.666667,0.942809,2.160247,1.699673,1.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5709.000000,12.670695,146.963041,115.970748,2.401133,42.801585,38.991423,3.535714,0.342893,7761.000000,96.718722,163.480479,31.613323,66.861912,66.286518,12.124194,5.956522,0.364011,17426.000000,93.520831,28.759268,149.770515,70.982013,15.101936,61.305987,1.670732,0.638553,0.000000,48.954785,64.000000,96.000000,2101.150398,40.322161,64.000000,96.000000,342.687369,21.571254,64.000000,96.000000,0.000000,65.599387,32.000000,48.000000,158.055359,51.794459,32.000000,48.000000,0.000000,25.100144,32.000000,48.000000,0.000000,77.250701,16.000000,24.000000,298.291594,61.730435,16.000000,24.000000,0.000000,22.382739,16.000000,24.000000
75.000000,7.760000,140.733333,118.760000,1.606985,29.831676,15.184940,2.800000,0.278571,45.000000,174.244444,116.711111,120.733333,2.262305,9.772120,13.228589,3.200000,0.181250,38.000000,11.605263,141.842105,143.947368,0.708574,31.496471,29.910346,2.600000,0.376923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8552.000000,100.871960,114.608396,149.985384,1.601303,11.681347,20.129687,4.242857,0.348172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,169.000000,121.000000,112.000000,0.000000,20.000000,7.000000,1.000000,0.000000,1104.000000,13.509964,149.676630,44.466486,2.677383,40.819676,25.479296,1.666667,0.440741,6086.000000,50.831745,140.816300,25.188794,57.168978,76.229713,14.163614,1.540541,0.511143,59193.000000,57.434714,28.785904,177.617945,42.047589,10.033010,38.795937,2.245614,0.689388,0.000000,53.250037,64.000000,96.000000,707.674270,34.718168,64.000000,96.000000,0.000000,23.429546,64.000000,96.000000,0.000000,72.036349,32.000000,48.000000,0.000000,43.807007,32.000000,48.000000,0.000000,27.501354,32.000000,48.000000,839.751871,82.283706,16.000000,24.000000,808.614282,47.295675,16.000000,24.000000,176.007780,27.003492,16.000000,24.000000
69.000000,5.840580,123.507246,118.376812,3.024648,24.628029,15.672464,1.125000,0.409722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,12.897436,108.500000,108.346154,1.978019,7.730642,6.740286,1.000000,0.388889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,862.000000,110.649652,107.932715,108.225058,2.445744,6.169690,9.827299,1.162162,0.330924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1316.000000,12.343465,139.308511,65.362462,2.191229,37.871410,22.955158,1.454545,0.323864,3691.000000,80.316174,120.846383,36.957464,73.818372,58.378254,10.445383,7.909091,0.127482,52026.000000,86.135701,30.919213,157.708146,55.204550,11.734120,50.686472,1.500000,0.517329,2033.738850,43.330588,64.000000,96.000000,0.000000,31.694340,64.000000,96.000000,4808.687586,19.016261,64.000000,96.000000,965.409033,53.642776,32.000000,48.000000,0.000000,40.747459,32.000000,48.000000,0.000000,22.098993,32.000000,48.000000,0.000000,63.703104,16.000000,24.000000,97.617011,50.898852,16.000000,24.000000,0.000000,21.441641,16.000000,24.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,311.000000,16.762058,134.591640,138.032154,1.481279,31.564721,24.872904,2.200000,0.406818,187.000000,19.561497,115.941176,128.652406,0.753043,14.206715,22.174612,1.500000,0.395833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,75.142857,121.785714,107.821429,2.668792,19.289814,10.623604,1.000000,0.166667,24564.000000,103.917237,139.820225,166.077715,1.225056,25.177001,15.745638,2.245614,0.363296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,856.000000,17.634346,155.002336,106.189252,1.928194,48.992299,38.675461,1.857143,0.565934,17138.000000,89.420819,184.328393,30.973743,24.643417,61.719213,12.804996,2.288136,0.395621,34948.000000,29.140008,42.501545,184.281561,17.057239,9.920482,33.155551,3.096774,0.710538,2048.568788,40.812040,64.000000,96.000000,4971.990964,32.766564,64.000000,96.000000,905.825844,19.829877,64.000000,96.000000,328.176143,53.756231,32.000000,48.000000,808.424159,42.040645,32.000000,48.000000,760.691293,21.767514,32.000000,48.000000,0.000000,60.148947,16.000000,24.000000,0.000000,46.622322,16.000000,24.000000,0.000000,20.520134,16.000000,24.000000
